"table_catalog";"table_schema";"table_name";"column_name";"ordinal_position";"column_default";"is_nullable";"data_type";"character_maximum_length";"character_octet_length";"numeric_precision";"numeric_precision_radix";"numeric_scale";"datetime_precision";"interval_type";"interval_precision";"character_set_catalog";"character_set_schema";"character_set_name";"collation_catalog";"collation_schema";"collation_name";"domain_catalog";"domain_schema";"domain_name";"udt_catalog";"udt_schema";"udt_name";"scope_catalog";"scope_schema";"scope_name";"maximum_cardinality";"dtd_identifier";"is_self_referencing";"is_identity";"identity_generation";"identity_start";"identity_increment";"identity_maximum";"identity_minimum";"identity_cycle";"is_generated";"generation_expression";"is_updatable"
"ucip";"public";"soporte_ventilatorio";"pio";21;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"21";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"soporte_ventilatorio";"ppao_dos";22;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"22";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"soporte_ventilatorio";"ppao_sbrefio";23;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"23";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"soporte_ventilatorio";"ppeed";24;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"24";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"soporte_ventilatorio";"ppip";25;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"25";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"soporte_ventilatorio";"pplateau";26;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"26";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"soporte_ventilatorio";"ppmva";27;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"27";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"soporte_ventilatorio";"psat_sobrefio";28;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"28";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"soporte_ventilatorio";"pvolmin";29;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"29";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"soporte_ventilatorio";"ron";30;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"30";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"soporte_ventilatorio";"rpeep";31;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"31";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"soporte_ventilatorio";"rprono";32;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"32";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"soporte_ventilatorio";"rpronoo2";33;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"33";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"soporte_ventilatorio";"surfact";34;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"34";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"soporte_ventilatorio";"uso_posicion_prono";35;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"35";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"soporte_ventilatorio";"estancia";36;"";"YES";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int8";"";"";"";;"36";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"usuario";"nombre_usuario";4;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"usuario";"institucion";3;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"usuario";"clave";2;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"usuario";"id";1;"";"NO";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int8";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"nivel_lactato_serico_ingreso";21;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"21";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"tipo_reintervencion";34;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"34";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"nivel_ph_ingreso";22;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"22";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"nom_procedi_cardiaco";23;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"23";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"estancia";38;"";"YES";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int8";"";"";"";;"38";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"ven_mec_prev_cirugia";37;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"37";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"transfusion_masiva";36;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"36";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"torax_abierto";35;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"35";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"rachs1";24;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"24";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"reentuba_ingreso";25;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"25";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"satura_venosa_ingreso";26;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"26";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"sin_soporte_ingreso";27;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"27";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"sopor_hemo_dina_prev";28;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"28";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"sopor_ingre_mayor2vasoac";29;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"29";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"sopor_ingre_menor2vasoac";30;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"30";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"tiempo_arresto_circulatorio";31;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"31";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"tiempo_bomba_minutos";32;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"32";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"tiempo_pinzami_aortico";33;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"33";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"horas_venti_post_cirugia";15;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"15";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"hemodinamia";14;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"14";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"gap_co2ingreso";13;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"13";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"estacia_prev_ucip_dias";12;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"12";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"ecocardiograma_pop";11;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"11";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"dias_relajacion";10;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"10";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"deficit_base_ingreso";9;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"9";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"comporta_hemodinamico";8;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"8";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"complicaciones_intraoperatorio";7;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"7";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"complica_sistemi_postqx3";6;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"6";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"complica_sistemi_postqx2";5;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"complica_sistemi_postqx1";4;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"complica_infecciosas";3;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"causa_extubacion_fallida";2;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"id";1;"";"NO";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int8";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"infecc_prev_cirugia";17;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"17";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"hospi_prolon_previa";16;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"16";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"infeccion_antes72horas";18;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"18";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"infeccion_luego72horas";19;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"19";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_cardiovasculares";"necesi_reintervencion";20;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"20";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_desenlaces";"dsmpostucip";3;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_desenlaces";"estancia";12;"";"YES";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int8";"";"";"";;"12";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_desenlaces";"tallaconscont";11;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"11";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_desenlaces";"pesoconscont";10;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"10";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_desenlaces";"oxigeno_domiciliario";9;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"9";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_desenlaces";"mortalidad_ucip";8;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"8";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_desenlaces";"mortalidad_hx";7;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"7";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_desenlaces";"fecha_consulta_post_ucip";6;"";"YES";"date";;;;;;0;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"date";"";"";"";;"6";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_desenlaces";"estanhospisxantibio";5;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_desenlaces";"estancihosp";4;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_desenlaces";"caumuerte";2;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_desenlaces";"id";1;"";"NO";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int8";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_microbiologicas";"neumonoso";17;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"17";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_microbiologicas";"estancia";23;"";"YES";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int8";"";"";"";;"23";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_microbiologicas";"tipo_cultivo4";22;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"22";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_microbiologicas";"tipo_cultivo3";21;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"21";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_microbiologicas";"tipo_cultivo2";20;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"20";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_microbiologicas";"tipo_cultivo1";19;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"19";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_microbiologicas";"numero_germenes";18;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"18";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_microbiologicas";"id";1;"";"NO";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int8";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_microbiologicas";"aislagerm";2;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_microbiologicas";"aislagermen1";3;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_microbiologicas";"aislagermen2";4;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_microbiologicas";"aislagermen3";5;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_microbiologicas";"aislagermen4";6;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"6";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_microbiologicas";"dias_cateter_central";7;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"7";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_microbiologicas";"dias_foley";8;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"8";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_microbiologicas";"dias_tet";9;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"9";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_microbiologicas";"fecha_cultivo1";10;"";"YES";"date";;;;;;0;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"date";"";"";"";;"10";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_microbiologicas";"fecha_cultivo2";11;"";"YES";"date";;;;;;0;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"date";"";"";"";;"11";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_microbiologicas";"fecha_cultivo3";12;"";"YES";"date";;;;;;0;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"date";"";"";"";;"12";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_microbiologicas";"fecha_cultivo4";13;"";"YES";"date";;;;;;0;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"date";"";"";"";;"13";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_microbiologicas";"infcatetnoso";14;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"14";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_microbiologicas";"infenoso";15;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"15";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_microbiologicas";"ivunoso";16;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"16";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_neurologicas";"fentanilo";6;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"6";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_neurologicas";"estancia";15;"";"YES";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int8";"";"";"";;"15";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_neurologicas";"sindabstine";14;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"14";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_neurologicas";"relajante";13;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"13";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_neurologicas";"morfina";12;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"12";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_neurologicas";"midazolam";11;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"11";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_neurologicas";"metadona";10;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"10";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_neurologicas";"lorazepam";9;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"9";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_neurologicas";"ketamina";8;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"8";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_neurologicas";"initerapfisi";7;"";"YES";"date";;;;;;0;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"date";"";"";"";;"7";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_neurologicas";"dosis_acumu_relaj_muscu";5;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
